movieId,links__imdbId,links__tmdbId,movies (1)__title,movies (1)__genres,ratings (1)__userId,ratings (1)__rating,ratings (1)__timestamp,tags (1)__userId,tags (1)__tag,tags (1)__timestamp
300,110932,11450.0,Quiz Show (1994),Drama,5.0,3.0,847435337.0,474.0,TV,1137206376.0
301,114129,30304.0,Picture Bride (Bijo photo) (1994),Drama|Romance,603.0,4.0,954482713.0,,,
302,110963,10452.0,"Queen Margot (Reine Margot, La) (1994)",Drama|Romance,6.0,3.0,845555436.0,,,
303,114214,12106.0,"Quick and the Dead, The (1995)",Action|Thriller|Western,6.0,3.0,845554099.0,,,
304,114296,161495.0,Roommates (1995),Comedy|Drama,6.0,4.0,845555546.0,,,
305,110907,3586.0,Ready to Wear (Pret-A-Porter) (1994),Comedy,13.0,1.0,987456968.0,,,
306,111495,110.0,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,40.0,5.0,832059622.0,,,
307,108394,108.0,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,33.0,5.0,939715286.0,474.0,Death,1137203087.0
308,111507,109.0,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,33.0,4.0,939716559.0,474.0,marriage,1137206827.0
310,114268,36357.0,Rent-a-Kid (1995),Comedy,6.0,3.0,845556119.0,,,
311,110965,92769.0,Relative Fear (1994),Horror|Thriller,604.0,3.0,832080690.0,,,
312,114571,28033.0,Stuart Saves His Family (1995),Comedy,6.0,1.0,845555151.0,,,
313,111333,22586.0,"Swan Princess, The (1994)",Animation|Children,6.0,3.0,845555546.0,,,
314,111112,14334.0,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,6.0,5.0,845554603.0,,,
315,111255,2636.0,"Specialist, The (1994)",Action|Drama|Thriller,6.0,4.0,845553522.0,,,
316,111282,2164.0,Stargate (1994),Action|Adventure|Sci-Fi,1.0,3.0,964982310.0,474.0,time travel,1138137673.0
317,111070,11395.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,6.0,4.0,845553457.0,474.0,Christmas,1137374047.0
318,111161,278.0,"Shawshank Redemption, The (1994)",Crime|Drama,2.0,3.0,1445714835.0,474.0,prison,1137205060.0
319,111149,9905.0,Shallow Grave (1994),Comedy|Drama|Thriller,4.0,5.0,945079182.0,,,
320,108260,87078.0,Suture (1993),Film-Noir|Thriller,603.0,3.0,953925390.0,,,
321,106966,12527.0,Strawberry and Chocolate (Fresa y chocolate) (1993),Drama,84.0,4.0,858771861.0,,,
322,114594,20306.0,Swimming with Sharks (1995),Comedy|Drama,33.0,2.0,939716829.0,,,
324,111309,36614.0,"Sum of Us, The (1994)",Comedy|Drama,84.0,4.0,860397228.0,,,
325,113936,27993.0,National Lampoon's Senior Trip (1995),Comedy,19.0,2.0,965708360.0,,,
326,110081,31439.0,To Live (Huozhe) (1994),Drama,84.0,3.0,857653794.0,474.0,In Netflix queue,1137201797.0
327,114614,9067.0,Tank Girl (1995),Action|Comedy|Sci-Fi,6.0,1.0,845554062.0,,,
328,114608,9059.0,Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,19.0,2.0,965705076.0,,,
329,111280,193.0,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,6.0,4.0,845553200.0,474.0,Enterprise,1137206491.0
330,114609,25066.0,Tales from the Hood (1995),Action|Crime|Horror,6.0,3.0,845555071.0,,,
331,111454,46797.0,Tom & Viv (1994),Drama,84.0,3.0,858772206.0,,,
332,114852,12122.0,Village of the Damned (1995),Horror|Sci-Fi,6.0,3.0,845555046.0,,,
333,114694,11381.0,Tommy Boy (1995),Comedy,1.0,5.0,964981179.0,,,
334,111590,32636.0,Vanya on 42nd Street (1994),Drama,23.0,4.0,1107164085.0,,,
335,114788,36141.0,Underneath (1995),Mystery|Thriller,372.0,4.0,874415062.0,,,
336,114888,95963.0,"Walking Dead, The (1995)",Drama|War,6.0,3.0,845556223.0,,,
337,108550,1587.0,What's Eating Gilbert Grape (1993),Drama,6.0,5.0,845553586.0,474.0,mental illness,1137206828.0
338,114857,9271.0,Virtuosity (1995),Action|Sci-Fi|Thriller,19.0,2.0,965703940.0,474.0,serial killer,1137375662.0
339,114924,2064.0,While You Were Sleeping (1995),Comedy|Romance,6.0,4.0,845553253.0,474.0,coma,1138137781.0
340,111667,19855.0,"War, The (1994)",Adventure|Drama|War,6.0,4.0,845555265.0,,,
341,109655,60855.0,Double Happiness (1994),Drama,290.0,4.0,974937901.0,,,
342,110598,236.0,Muriel's Wedding (1994),Comedy,4.0,5.0,964538500.0,474.0,Australia,1138137593.0
343,112435,48287.0,"Baby-Sitters Club, The (1995)",Children,6.0,3.0,845555172.0,,,
344,109040,3049.0,Ace Ventura: Pet Detective (1994),Comedy,5.0,3.0,847434802.0,,,
345,109045,2759.0,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,4.0,4.0,945629063.0,474.0,cross dressing,1138040381.0
346,106339,12635.0,Backbeat (1993),Drama|Musical,109.0,4.0,841141700.0,,,
347,104779,10497.0,Bitter Moon (1992),Drama|Film-Noir|Romance,6.0,3.0,845555300.0,,,
348,109348,11382.0,Bullets Over Broadway (1994),Comedy,4.0,4.0,964622786.0,,,
349,109444,9331.0,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1.0,4.0,964982563.0,474.0,Tom Clancy,1137180961.0
350,109446,10731.0,"Client, The (1994)",Drama|Mystery|Thriller,6.0,5.0,845553489.0,474.0,John Grisham,1137375482.0
351,109484,10464.0,"Corrina, Corrina (1994)",Comedy|Drama|Romance,4.0,3.0,986934901.0,474.0,interracial romance,1137374008.0
352,109504,34152.0,Crooklyn (1994),Comedy|Drama,6.0,3.0,845555382.0,,,
353,109506,9495.0,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,6.0,4.0,845553726.0,,,
354,109450,29973.0,Cobb (1994),Drama,6.0,4.0,845555402.0,,,
355,109813,888.0,"Flintstones, The (1994)",Children|Comedy|Fantasy,6.0,4.0,845553819.0,,,
356,109830,13.0,Forrest Gump (1994),Comedy|Drama|Romance|War,1.0,4.0,964980962.0,474.0,shrimp,1137375519.0
357,109831,712.0,Four Weddings and a Funeral (1994),Comedy|Romance,4.0,3.0,964623306.0,474.0,wedding,1137375527.0
358,113305,16295.0,Higher Learning (1995),Drama,6.0,3.0,845555265.0,,,
359,110091,48992.0,I Like It Like That (1994),Comedy|Drama|Romance,6.0,3.0,845556412.0,,,
360,110093,10879.0,I Love Trouble (1994),Action|Comedy,6.0,3.0,845555094.0,,,
361,110167,10660.0,It Could Happen to You (1994),Comedy|Drama|Romance,6.0,4.0,845554376.0,474.0,gambling,1138137551.0
362,110213,10714.0,"Jungle Book, The (1994)",Adventure|Children|Romance,1.0,5.0,964982588.0,,,
363,107472,41647.0,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,387.0,4.0,1094877944.0,474.0,Holocaust,1137202123.0
364,110357,8587.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,5.0,3.0,847434882.0,319.0,Disney,1461351898.0
365,107426,1689.0,Little Buddha (1993),Drama,64.0,4.0,1161566490.0,,,
366,111686,11596.0,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,6.0,3.0,845554962.0,,,
367,110475,854.0,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1.0,4.0,964981710.0,,,
368,110478,9359.0,Maverick (1994),Adventure|Comedy|Western,4.0,4.0,945078690.0,,,
369,110588,23333.0,Mrs. Parker and the Vicious Circle (1994),Drama,84.0,4.0,858772064.0,,,
370,110622,36593.0,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,6.0,4.0,845553794.0,,,
371,110771,12280.0,"Paper, The (1994)",Comedy|Drama,6.0,3.0,845554141.0,474.0,journalism,1137375629.0
372,110950,2788.0,Reality Bites (1994),Comedy|Drama|Romance,19.0,1.0,965706507.0,,,
373,105226,10427.0,Red Rock West (1992),Thriller,140.0,3.0,967048734.0,,,
374,110989,11011.0,Richie Rich (1994),Children|Comedy,6.0,3.0,845554296.0,,,
376,110997,8987.0,"River Wild, The (1994)",Action|Thriller,11.0,2.0,902154684.0,,,
377,111257,1637.0,Speed (1994),Action|Romance|Thriller,6.0,5.0,845553317.0,474.0,bus,1137206476.0
378,111256,15128.0,Speechless (1994),Comedy|Romance,6.0,3.0,845554987.0,,,
379,111438,8831.0,Timecop (1994),Action|Sci-Fi|Thriller,19.0,2.0,965703885.0,,,
380,111503,36955.0,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,5.0,2.0,847434748.0,474.0,spies,1137206826.0
381,111693,10449.0,When a Man Loves a Woman (1994),Drama|Romance,6.0,3.0,845553994.0,474.0,alcoholism,1137375043.0
382,111742,10395.0,Wolf (1994),Drama|Horror|Romance|Thriller,6.0,3.0,845554397.0,,,
383,111756,12160.0,Wyatt Earp (1994),Western,6.0,3.0,845554320.0,,,
384,112443,40480.0,Bad Company (1995),Action|Crime|Drama,91.0,3.5,1112717242.0,,,
385,110455,52038.0,"Man of No Importance, A (1994)",Drama,33.0,4.0,939716559.0,,,
386,111048,29444.0,S.F.W. (1994),Drama,414.0,3.0,961518708.0,,,
387,110399,26352.0,"Low Down Dirty Shame, A (1994)",Action|Comedy,51.0,3.5,1230932629.0,,,
388,112570,39953.0,Boys Life (1995),Drama,265.0,2.0,965318456.0,,,
389,109454,41580.0,"Colonel Chabert, Le (1994)",Drama|Romance|War,410.0,5.0,990807705.0,,,
390,59170,315.0,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,132.0,2.0,1161799601.0,,,
391,110186,22067.0,Jason's Lyric (1994),Crime|Drama,47.0,4.5,1496206564.0,,,
393,111301,11667.0,Street Fighter (1994),Action|Adventure|Fantasy,135.0,3.0,1009693004.0,,,
405,110027,8011.0,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Action|Fantasy,6.0,3.0,845554603.0,,,
406,109785,171857.0,Federal Hill (1994),Drama,84.0,3.0,860399107.0,,,
407,113409,2654.0,In the Mouth of Madness (1995),Horror|Thriller,19.0,3.0,965705059.0,,,
408,109021,18069.0,8 Seconds (1994),Drama,42.0,4.0,996255745.0,,,
409,109035,19092.0,Above the Rim (1994),Crime|Drama,307.0,2.0,1186084446.0,,,
410,106220,2758.0,Addams Family Values (1993),Children|Comedy|Fantasy,5.0,3.0,847435292.0,62.0,black comedy,1525636607.0
412,106226,10436.0,"Age of Innocence, The (1993)",Drama,6.0,3.0,845554505.0,474.0,Edith Wharton,1137181633.0
413,109068,13595.0,Airheads (1994),Comedy,42.0,2.0,996221492.0,573.0,Comedy,1186588856.0
414,109067,46094.0,"Air Up There, The (1994)",Comedy,19.0,2.0,965706886.0,,,
415,106292,9409.0,Another Stakeout (1993),Comedy|Thriller,6.0,4.0,845554420.0,,,
416,109198,11853.0,Bad Girls (1994),Western,6.0,3.0,845554962.0,,,
417,109219,16771.0,Barcelona (1994),Comedy|Romance,4.0,2.0,945078467.0,,,
418,106379,46924.0,Being Human (1993),Drama,42.0,3.0,996256649.0,,,
419,106400,11041.0,"Beverly Hillbillies, The (1993)",Comedy,6.0,3.0,845554224.0,,,
420,109254,306.0,Beverly Hills Cop III (1994),Action|Comedy|Crime|Thriller,19.0,2.0,965708098.0,,,
421,109279,14522.0,Black Beauty (1994),Adventure|Children|Drama,27.0,3.0,962685262.0,474.0,horses,1138040415.0
422,109297,26203.0,Blink (1994),Thriller,19.0,3.0,965711481.0,,,
423,109303,178.0,Blown Away (1994),Action|Thriller,1.0,3.0,964982363.0,,,
424,109305,19819.0,Blue Chips (1994),Drama,42.0,3.0,996221407.0,,,
425,109306,57834.0,Blue Sky (1994),Drama|Romance,156.0,4.0,1106854282.0,474.0,mental illness,1138040434.0
426,106452,4722.0,Body Snatchers (1993),Horror|Sci-Fi|Thriller,6.0,3.0,845554551.0,,,
427,106471,18215.0,Boxing Helena (1993),Drama|Mystery|Romance|Thriller,19.0,3.0,965712068.0,,,
428,106489,1607.0,"Bronx Tale, A (1993)",Drama,28.0,2.5,1240817486.0,,,
429,109361,26391.0,Cabin Boy (1994),Comedy,217.0,1.0,955945480.0,,,
430,106505,117553.0,Calendar Girl (1993),Comedy|Drama,575.0,5.0,926510655.0,,,
431,106519,6075.0,Carlito's Way (1993),Crime|Drama,18.0,4.0,1462138790.0,18.0,Al Pacino,1462138765.0
432,109439,11310.0,City Slickers II: The Legend of Curly's Gold (1994),Adventure|Comedy|Western,6.0,5.0,845553489.0,,,
433,109443,18658.0,Clean Slate (1994),Comedy,42.0,4.0,996221323.0,,,
434,106582,9350.0,Cliffhanger (1993),Action|Adventure|Thriller,6.0,4.0,845553200.0,,,
435,106598,9612.0,Coneheads (1993),Comedy|Sci-Fi,6.0,3.0,845553489.0,,,
436,109456,2124.0,Color of Night (1994),Drama|Thriller,42.0,4.0,996220726.0,,,
437,109480,26261.0,Cops and Robbersons (1994),Comedy,6.0,3.0,845554505.0,,,
438,109493,19176.0,"Cowboy Way, The (1994)",Action|Comedy|Drama,217.0,3.0,955945239.0,,,
440,106673,11566.0,Dave (1993),Comedy|Romance,6.0,4.0,845553457.0,474.0,President,1137191329.0
441,106677,9571.0,Dazed and Confused (1993),Comedy,1.0,4.0,964980868.0,,,
442,106697,9739.0,Demolition Man (1993),Action|Adventure|Sci-Fi,18.0,3.0,1455748803.0,,,
444,106834,34444.0,Even Cowgirls Get the Blues (1993),Comedy|Romance,217.0,2.0,955945239.0,,,
445,106873,26141.0,Fatal Instinct (1993),Comedy,6.0,3.0,845555124.0,,,
446,106332,10997.0,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,33.0,5.0,939716559.0,,,
448,106881,10443.0,Fearless (1993),Drama,14.0,3.0,835442201.0,,,
449,106880,20239.0,Fear of a Black Hat (1994),Comedy,500.0,1.0,1005528017.0,,,
450,111732,16297.0,With Honors (1994),Comedy|Drama,4.0,2.0,986848828.0,,,
451,106926,18551.0,Flesh and Bone (1993),Drama|Mystery|Romance,469.0,4.0,965333419.0,,,
452,111712,25440.0,Widows' Peak (1994),Drama,33.0,4.0,939716519.0,,,
453,106941,9024.0,For Love or Money (1993),Comedy|Romance,181.0,3.0,845472202.0,,,
454,106918,37233.0,"Firm, The (1993)",Drama|Thriller,6.0,4.0,845553283.0,474.0,John Grisham,1137181658.0
455,106965,1634.0,Free Willy (1993),Adventure|Children|Drama,6.0,3.0,845554062.0,,,
456,109842,13815.0,Fresh (1994),Crime|Drama|Thriller,28.0,2.0,1235806094.0,,,
457,106977,5503.0,"Fugitive, The (1993)",Thriller,1.0,5.0,964981909.0,474.0,based on a TV show,1137784717.0
458,107004,35588.0,Geronimo: An American Legend (1993),Drama|Western,6.0,3.0,845555546.0,,,
459,109890,2087.0,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,42.0,3.0,996220584.0,,,
460,109891,41579.0,Getting Even with Dad (1994),Comedy,6.0,3.0,845555281.0,,,
461,109913,18620.0,Go Fish (1994),Drama|Romance,202.0,3.0,975013683.0,,,
464,107076,2019.0,Hard Target (1993),Action|Adventure|Crime|Thriller,91.0,4.0,1112716881.0,,,
466,107144,9255.0,Hot Shots! Part Deux (1993),Action|Comedy|War,6.0,2.0,845553844.0,,,
467,113674,26271.0,Live Nude Girls (1995),Comedy,492.0,5.0,863976567.0,,,
468,112966,10612.0,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",Comedy|Romance,6.0,4.0,845553907.0,,,
469,107151,2259.0,"House of the Spirits, The (1993)",Drama|Romance,6.0,4.0,845555477.0,,,
470,110064,16097.0,House Party 3 (1994),Comedy,294.0,1.0,966597212.0,,,
471,110074,11934.0,"Hudsucker Proxy, The (1994)",Comedy,32.0,3.0,856737165.0,474.0,hula hoop,1137375547.0
472,110097,106143.0,I'll Do Anything (1994),Comedy|Drama,6.0,3.0,845555632.0,,,
473,110123,12475.0,In the Army Now (1994),Comedy|War,57.0,2.0,965799622.0,,,
474,107206,9386.0,In the Line of Fire (1993),Action|Thriller,5.0,4.0,847435337.0,474.0,assassination,1138137543.0
475,107207,7984.0,In the Name of the Father (1993),Drama,4.0,5.0,945174290.0,474.0,Ireland,1137181677.0
476,110137,59930.0,"Inkwell, The (1994)",Comedy|Drama,266.0,1.0,945669205.0,,,
477,108551,15765.0,What's Love Got to Do with It? (1993),Drama|Musical,6.0,4.0,845554141.0,474.0,biopic,1138137776.0
478,110197,31643.0,Jimmy Hollywood (1994),Comedy|Crime|Drama,599.0,2.5,1498515125.0,,,
479,107286,6.0,Judgment Night (1993),Action|Crime|Thriller,51.0,2.0,1230931569.0,,,
480,107290,329.0,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1.0,4.0,964982346.0,474.0,Dinosaur,1137202921.0
481,107302,10909.0,Kalifornia (1993),Drama|Thriller,28.0,3.0,1242290652.0,,,
482,110265,507.0,Killing Zoe (1994),Crime|Drama|Thriller,51.0,3.5,1230930599.0,,,
484,110305,29918.0,Lassie (1994),Adventure|Children,43.0,5.0,848995032.0,,,
485,107362,9593.0,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,6.0,3.0,845553794.0,,,
486,107413,42580.0,Life with Mikey (1993),Comedy,19.0,2.0,965707828.0,,,
487,110353,22317.0,Lightning Jack (1994),Comedy|Western,115.0,5.0,944951378.0,,,
488,107468,1413.0,M. Butterfly (1993),Drama|Romance,474.0,3.0,1047569232.0,474.0,Japan,1137375570.0
489,107478,12121.0,Made in America (1993),Comedy,6.0,3.0,845554505.0,,,
490,107497,2246.0,Malice (1993),Thriller,6.0,3.0,845554584.0,,,
491,107501,10502.0,"Man Without a Face, The (1993)",Drama,6.0,4.0,845554141.0,,,
492,107507,10440.0,Manhattan Murder Mystery (1993),Comedy|Mystery,4.0,5.0,945079872.0,,,
493,107554,9516.0,Menace II Society (1993),Action|Crime|Drama,6.0,3.0,845555172.0,,,
494,116253,2320.0,Executive Decision (1996),Action|Adventure|Thriller,6.0,3.0,845554176.0,,,
495,74102,5879.0,In the Realm of the Senses (Ai no corrida) (1976),Drama,603.0,5.0,953927108.0,,,
496,111689,83718.0,What Happened Was... (1994),Comedy|Drama|Romance|Thriller,191.0,5.0,829760898.0,,,
497,107616,11971.0,Much Ado About Nothing (1993),Comedy|Romance,6.0,3.0,845553819.0,474.0,Shakespeare,1137181143.0
499,107613,31911.0,Mr. Wonderful (1993),Comedy|Romance,294.0,2.0,966596753.0,,,
500,107614,788.0,Mrs. Doubtfire (1993),Comedy|Drama,1.0,3.0,964981208.0,474.0,cross dressing,1137374959.0
501,107653,21450.0,Naked (1993),Drama,125.0,4.5,1474295924.0,,,
502,110657,11231.0,"Next Karate Kid, The (1994)",Action|Children|Romance,6.0,3.0,845554455.0,,,
504,110678,10447.0,No Escape (1994),Action|Drama|Sci-Fi,217.0,3.0,955941505.0,,,
505,110687,31586.0,North (1994),Comedy,6.0,3.0,845555317.0,,,
506,107756,9300.0,Orlando (1992),Drama|Fantasy|Romance,603.0,5.0,963179949.0,,,
507,107808,9559.0,"Perfect World, A (1993)",Crime|Drama|Thriller,28.0,4.0,1242032956.0,,,
508,107818,9800.0,Philadelphia (1993),Drama,6.0,4.0,845553586.0,474.0,AIDs,1137375634.0
509,107822,713.0,"Piano, The (1993)",Drama|Romance,4.0,1.0,945079106.0,,,
510,107840,8291.0,Poetic Justice (1993),Drama,6.0,3.0,845555546.0,,,
511,107889,18133.0,"Program, The (1993)",Action|Drama,11.0,4.0,902154514.0,,,
512,111003,25557.0,"Puppet Masters, The (1994)",Horror|Sci-Fi,19.0,2.0,965703885.0,,,
513,110939,22588.0,Radioland Murders (1994),Comedy|Mystery|Romance,19.0,3.0,965707637.0,474.0,radio,1138137637.0
514,110955,10872.0,"Ref, The (1994)",Comedy,40.0,5.0,832060128.0,,,
515,107943,1245.0,"Remains of the Day, The (1993)",Drama|Romance,5.0,3.0,847435129.0,474.0,Butler,1137202599.0
516,110971,11858.0,Renaissance Man (1994),Comedy|Drama,6.0,4.0,845554908.0,474.0,military,1137374250.0
517,107969,7007.0,Rising Sun (1993),Action|Drama|Mystery,217.0,4.0,956195125.0,,,
518,111001,10467.0,"Road to Wellville, The (1994)",Comedy,57.0,2.0,972175291.0,,,
519,107978,5550.0,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,43.0,5.0,848994479.0,,,
520,107977,8005.0,Robin Hood: Men in Tights (1993),Comedy,6.0,3.0,845553844.0,,,
521,107983,2088.0,Romeo Is Bleeding (1993),Crime|Thriller,346.0,3.5,1094646292.0,,,
522,105275,10412.0,Romper Stomper (1992),Action|Drama,51.0,3.5,1230931540.0,474.0,Australia,1138137660.0
523,108000,47889.0,Ruby in Paradise (1993),Drama,66.0,4.0,1113190866.0,,,
524,108002,14534.0,Rudy (1993),Drama,6.0,3.0,845554479.0,474.0,football,1137375002.0
526,105032,41878.0,"Savage Nights (Nuits fauves, Les) (1992)",Drama,603.0,4.0,963180075.0,,,
527,108052,424.0,Schindler's List (1993),Drama|War,1.0,5.0,964984002.0,289.0,moving,1143424895.0
528,111094,35233.0,"Scout, The (1994)",Comedy|Drama,109.0,3.0,841275665.0,,,
529,108065,14291.0,Searching for Bobby Fischer (1993),Drama,11.0,5.0,902155043.0,474.0,chess,1137181705.0
531,108071,11236.0,"Secret Garden, The (1993)",Children|Drama,5.0,4.0,847435258.0,474.0,In Netflix queue,1137201896.0
532,111127,11592.0,Serial Mom (1994),Comedy|Crime|Horror,6.0,3.0,845554224.0,,,
533,111143,8850.0,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,91.0,4.0,1112716908.0,,,
534,108101,10445.0,Shadowlands (1993),Drama|Romance,5.0,3.0,847435311.0,474.0,C.S. Lewis,1137181163.0
535,108122,695.0,Short Cuts (1993),Drama,66.0,5.0,1113190283.0,474.0,large cast,1137206471.0
536,111194,43535.0,"Simple Twist of Fate, A (1994)",Drama,6.0,3.0,845556181.0,,,
537,111201,12519.0,Sirens (1994),Drama,6.0,3.0,845554551.0,,,
538,108149,23210.0,Six Degrees of Separation (1993),Drama,4.0,5.0,945078636.0,474.0,race,1138137665.0
539,108160,858.0,Sleepless in Seattle (1993),Comedy|Drama|Romance,4.0,1.0,964538832.0,474.0,Empire State Building,1137203041.0
540,108162,867.0,Sliver (1993),Thriller,6.0,3.0,845554099.0,573.0,bad,1186588897.0
541,83658,78.0,Blade Runner (1982),Action|Sci-Fi|Thriller,16.0,4.5,1377477340.0,424.0,sci-fi,1457900918.0
542,108186,13203.0,Son in Law (1993),Comedy|Drama|Romance,6.0,4.0,845554524.0,,,
543,108174,10442.0,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,1.0,4.0,964981179.0,474.0,beat poetry,1137203057.0
544,108238,11074.0,Striking Distance (1993),Action|Crime,36.0,3.0,1100803734.0,,,
546,108255,9607.0,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,6.0,2.0,845554349.0,,,
547,111323,17585.0,Surviving the Game (1994),Action|Adventure|Thriller,244.0,4.0,975090740.0,,,
548,111400,9057.0,Terminal Velocity (1994),Action|Mystery|Thriller,6.0,3.0,845554908.0,,,
549,108328,20967.0,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,410.0,5.0,990728275.0,,,
550,111418,10635.0,Threesome (1994),Comedy|Romance,42.0,5.0,996216357.0,,,
551,107688,9479.0,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,19.0,5.0,965706163.0,474.0,Christmas,1137375615.0
552,108333,10057.0,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,1.0,4.0,964982653.0,336.0,knights,1139045825.0
553,108358,11969.0,Tombstone (1993),Action|Drama|Western,1.0,5.0,964984153.0,,,
555,108399,319.0,True Romance (1993),Crime|Thriller,18.0,4.0,1504907725.0,,,
556,108515,26408.0,"War Room, The (1993)",Documentary,275.0,4.0,1049079432.0,474.0,politics,1137375666.0
558,110763,15139.0,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,19.0,2.0,965704355.0,,,
562,114906,11446.0,Welcome to the Dollhouse (1995),Comedy|Drama,33.0,5.0,939715485.0,474.0,adolescence,1137206827.0
563,107002,51980.0,Germinal (1993),Drama|Romance,606.0,4.0,1171324691.0,,,
564,109403,24405.0,Chasers (1994),Comedy,217.0,1.0,955945521.0,,,
567,107315,8223.0,Kika (1993),Comedy|Drama,132.0,2.0,1157992669.0,,,
568,106408,14587.0,Bhaji on the Beach (1993),Comedy|Drama,436.0,4.0,833532043.0,,,
